id;value;department_id;ordering
858;MACOGNY;2;0
859;MACQUIGNY;2;0
860;MAGNY-LA-FOSSE;2;0
861;MAISSEMY;2;0
862;MAIZY;2;0
863;LA MALMAISON;2;0
864;MALZY;2;0
865;MANICAMP;2;0
866;MARCHAIS;2;0
867;MARCHAIS-EN-BRIE;2;0
868;MARCY;2;0
869;MARCY-SOUS-MARLE;2;0
870;MAREST-DAMPCOURT;2;0
871;MAREUIL-EN-DOLE;2;0
872;MARFONTAINE;2;0
873;MARGIVAL;2;0
874;MARIGNY-EN-ORXOIS;2;0
875;MARIZY-SAINTE-GENEVIEVE;2;0
876;MARIZY-SAINT-MARD;2;0
877;MARLE;2;0
878;MARLY-GOMONT;2;0
879;MARTIGNY;2;0
880;MARTIGNY-COURPIERRE;2;0
881;MAUREGNY-EN-HAYE;2;0
882;MAYOT;2;0
883;MENNESSIS;2;0
884;MENNEVILLE;2;0
885;MENNEVRET;2;0
886;MERCIN-ET-VAUX;2;0
887;MERLIEUX-ET-FOUQUEROLLES;2;0
888;MERVAL;2;0
889;MESBRECOURT-RICHECOURT;2;0
890;MESNIL-SAINT-LAURENT;2;0
891;MEURIVAL;2;0
892;MEZIERES-SUR-OISE;2;0
893;MEZY-MOULINS;2;0
894;MISSY-AUX-BOIS;2;0
895;MISSY-LES-PIERREPONT;2;0
896;MISSY-SUR-AISNE;2;0
897;MOLAIN;2;0
898;MOLINCHART;2;0
899;MONAMPTEUIL;2;0
900;MONCEAU-LE-NEUF-ET-FAUCOUZY;2;0
901;MONCEAU-LES-LEUPS;2;0
902;MONCEAU-LE-WAAST;2;0
903;MONCEAU-SUR-OISE;2;0
904;MONDREPUIS;2;0
905;MONNES;2;0
906;MONS-EN-LAONNOIS;2;0
907;MONTAIGU;2;0
908;MONTBAVIN;2;0
909;MONTBREHAIN;2;0
910;MONTCHALONS;2;0
911;MONTCORNET;2;0
912;MONT-D'ORIGNY;2;0
913;MONTESCOURT-LIZEROLLES;2;0
914;MONTFAUCON;2;0
915;MONTGOBERT;2;0
916;MONTGRU-SAINT-HILAIRE;2;0
917;MONTHENAULT;2;0
918;MONTHIERS;2;0
919;MONTHUREL;2;0
920;MONTIGNY-EN-ARROUAISE;2;0
921;MONTIGNY-L'ALLIER;2;0
922;MONTIGNY-LE-FRANC;2;0
923;MONTIGNY-LENGRAIN;2;0
924;MONTIGNY-LES-CONDE;2;0
925;MONTIGNY-SOUS-MARLE;2;0
926;MONTIGNY-SUR-CRECY;2;0
927;MONTLEVON;2;0
928;MONTLOUE;2;0
929;MONT-NOTRE-DAME;2;0
930;MONTREUIL-AUX-LIONS;2;0
931;MONT-SAINT-JEAN;2;0
932;MONT-SAINT-MARTIN;2;0
933;MONT-SAINT-PERE;2;0
934;MORCOURT;2;0
935;MORGNY-EN-THIERACHE;2;0
936;MORSAIN;2;0
937;MORTEFONTAINE;2;0
938;MORTIERS;2;0
939;MOULINS;2;0
940;MOUSSY-VERNEUIL;2;0
941;MOŸ-DE-L'AISNE;2;0
942;MURET-ET-CROUTTES;2;0
943;MUSCOURT;2;0
944;NAMPCELLES-LA-COUR;2;0
945;NAMPTEUIL-SOUS-MURET;2;0
946;NANTEUIL-LA-FOSSE;2;0
947;NANTEUIL-NOTRE-DAME;2;0
948;NAUROY;2;0
949;NESLES-LA-MONTAGNE;2;0
950;NEUFCHATEL-SUR-AISNE;2;0
951;NEUFLIEUX;2;0
952;NEUILLY-SAINT-FRONT;2;0
953;NEUVE-MAISON;2;0
954;LA NEUVILLE-BOSMONT;2;0
955;LA NEUVILLE-EN-BEINE;2;0
956;LA NEUVILLE-HOUSSET;2;0
957;LA NEUVILLE-LES-DORENGT;2;0
958;NEUVILLE-SAINT-AMAND;2;0
959;NEUVILLE-SUR-AILETTE;2;0
960;NEUVILLE-SUR-MARGIVAL;2;0
961;NEUVILLETTE;2;0
962;NIZY-LE-COMTE;2;0
963;NOGENTEL;2;0
964;NOGENT-L'ARTAUD;2;0
965;NOIRCOURT;2;0
966;NOROY-SUR-OURCQ;2;0
967;LE NOUVION-EN-THIERACHE;2;0
968;NOUVION-ET-CATILLON;2;0
969;NOUVION-LE-COMTE;2;0
970;NOUVION-LE-VINEUX;2;0
971;NOUVRON-VINGRE;2;0
972;NOYALES;2;0
973;NOYANT-ET-ACONIN;2;0
974;ŒUILLY;2;0
975;OGNES;2;0
976;OHIS;2;0
977;OIGNY-EN-VALOIS;2;0
978;OISY;2;0
979;OLLEZY;2;0
980;OMISSY;2;0
981;ORAINVILLE;2;0
982;ORGEVAL;2;0
983;ORIGNY-EN-THIERACHE;2;0
984;ORIGNY-SAINTE-BENOITE;2;0
985;OSLY-COURTIL;2;0
986;OSTEL;2;0
987;OULCHES-LA-VALLEE-FOULON;2;0
988;OULCHY-LA-VILLE;2;0
989;OULCHY-LE-CHATEAU;2;0
990;PAARS;2;0
991;PAISSY;2;0
992;PANCY-COURTECON;2;0
993;PAPLEUX;2;0
994;PARCY-ET-TIGNY;2;0
995;PARFONDEVAL;2;0
996;PARFONDRU;2;0
997;PARGNAN;2;0
998;PARGNY-FILAIN;2;0
999;PARGNY-LA-DHUYS;2;0
1000;PARGNY-LES-BOIS;2;0
1001;PARPEVILLE;2;0
1002;PASLY;2;0
1003;PASSY-EN-VALOIS;2;0
1004;PASSY-SUR-MARNE;2;0
1005;PAVANT;2;0
1006;PERLES;2;0
1007;PERNANT;2;0
1008;PETIT-VERLY;2;0
1009;PIERREMANDE;2;0
1010;PIERREPONT;2;0
1011;PIGNICOURT;2;0
1012;PINON;2;0
1013;PITHON;2;0
1014;PLEINE-SELVE;2;0
1015;LE PLESSIER-HULEU;2;0
1016;PLOISY;2;0
1017;PLOMION;2;0
1018;PLOYART-ET-VAURSEINE;2;0
1019;POMMIERS;2;0
1020;PONT-ARCY;2;0
1021;PONTAVERT;2;0
1022;PONTRU;2;0
1023;PONTRUET;2;0
1024;PONT-SAINT-MARD;2;0
1025;POUILLY-SUR-SERRE;2;0
1026;PREMONT;2;0
1027;PREMONTRE;2;0
1028;PRESLES-ET-BOVES;2;0
1029;PRESLES-ET-THIERNY;2;0
1030;PRIEZ;2;0
1031;PRISCES;2;0
1032;PROISY;2;0
1033;PROIX;2;0
1034;PROUVAIS;2;0
1035;PROVISEUX-ET-PLESNOY;2;0
1036;PUISEUX-EN-RETZ;2;0
1037;PUISIEUX-ET-CLANLIEU;2;0
1038;QUIERZY-SUR-OISE;2;0
1039;QUINCY-BASSE;2;0
1040;QUINCY-SOUS-LE-MONT;2;0
1041;RAILLIMONT;2;0
1042;RAMICOURT;2;0
1043;REGNY;2;0
1044;REMAUCOURT;2;0
1045;REMIES;2;0
1046;REMIGNY;2;0
1047;RENANSART;2;0
1048;RENNEVAL;2;0
1049;RESIGNY;2;0
1050;RESSONS-LE-LONG;2;0
1051;RETHEUIL;2;0
1052;REUILLY-SAUVIGNY;2;0
1053;REVILLON;2;0
1054;RIBEAUVILLE;2;0
1055;RIBEMONT;2;0
1056;ROCOURT-SAINT-MARTIN;2;0
1057;ROCQUIGNY;2;0
1058;ROGECOURT;2;0
1059;ROGNY;2;0
1060;ROMENY-SUR-MARNE;2;0
1061;ROMERY;2;0
1062;RONCHERES;2;0
1063;ROUCY;2;0
1064;ROUGERIES;2;0
1065;ROUPY;2;0
1066;ROUVROY;2;0
1067;ROUVROY-SUR-SERRE;2;0
1068;ROYAUCOURT-ET-CHAILVET;2;0
1069;ROZET-SAINT-ALBIN;2;0
1070;ROZIERES-SUR-CRISE;2;0
1071;ROZOY-BELLEVALLE;2;0
1072;ROZOY-SUR-SERRE;2;0
1073;SACONIN-ET-BREUIL;2;0
1074;SAINS-RICHAUMONT;2;0
1075;SAINT-AGNAN;2;0
1076;SAINT-ALGIS;2;0
1077;SAINT-AUBIN;2;0
1078;SAINT-BANDRY;2;0
1079;SAINT-CHRISTOPHE-A-BERRY;2;0
1080;SAINT-CLEMENT;2;0
1081;SAINTE-CROIX;2;0
1082;SAINTE-GENEVIEVE;2;0
1083;SAINTE-PREUVE;2;0
1084;SAINT-ERME-OUTRE-ET-RAMECOURT;2;0
1085;SAINT-EUGENE;2;0
1086;SAINT-GENGOULPH;2;0
1087;SAINT-GOBAIN;2;0
1088;SAINT-GOBERT;2;0
1089;SAINT-MARD;2;0
1090;SAINT-MARTIN-RIVIERE;2;0
1091;SAINT-MICHEL;2;0
1092;SAINT-NICOLAS-AUX-BOIS;2;0
1093;SAINT-PAUL-AUX-BOIS;2;0
1094;SAINT-PIERRE-AIGLE;2;0
1095;SAINT-PIERRE-LES-FRANQUEVILLE;2;0
1096;SAINT-PIERREMONT;2;0
1097;SAINT-QUENTIN;2;0
1098;SAINT-REMY-BLANZY;2;0
1099;SAINT-SIMON;2;0
1100;SAINT-THIBAUT;2;0
1101;SAINT-THOMAS;2;0
1102;SAMOUSSY;2;0
1103;SANCY-LES-CHEMINOTS;2;0
1104;SAPONAY;2;0
1105;SAULCHERY;2;0
1106;SAVY;2;0
1107;SEBONCOURT;2;0
1108;SELENS;2;0
1109;LA SELVE;2;0
1110;SEPTMONTS;2;0
1111;SEPTVAUX;2;0
1112;SEQUEHART;2;0
1113;SERAIN;2;0
1114;SERAUCOURT-LE-GRAND;2;0
1115;SERCHES;2;0
1116;SERGY;2;0
1117;SERINGES-ET-NESLES;2;0
1118;SERMOISE;2;0
1119;SERVAIS;2;0
1120;SERVAL;2;0
1121;SERY-LES-MEZIERES;2;0
1122;SILLY-LA-POTERIE;2;0
1123;SINCENY;2;0
1124;SISSONNE;2;0
1125;SISSY;2;0
1126;SOISSONS;2;0
1127;SOIZE;2;0
1128;SOMMELANS;2;0
1129;SOMMERON;2;0
1130;SOMMETTE-EAUCOURT;2;0
1131;SONS-ET-RONCHERES;2;0
1132;SORBAIS;2;0
1133;SOUCY;2;0
1134;SOUPIR;2;0
1135;LE SOURD;2;0
1136;SURFONTAINE;2;0
1137;SUZY;2;0
1138;TAILLEFONTAINE;2;0
1139;TANNIERES;2;0
1140;TARTIERS;2;0
1141;TAVAUX-ET-PONTSERICOURT;2;0
1142;TERGNIER;2;0
1143;TERNY-SORNY;2;0
1144;THENAILLES;2;0
1145;THENELLES;2;0
1146;THIERNU;2;0
1147;LE THUEL;2;0
1148;TORCY-EN-VALOIS;2;0
1149;TOULIS-ET-ATTENCOURT;2;0
1150;TRAVECY;2;0
1151;TREFCON;2;0
1152;TRELOU-SUR-MARNE;2;0
1153;TROESNES;2;0
1154;TROSLY-LOIRE;2;0
1155;TRUCY;2;0
1156;TUGNY-ET-PONT;2;0
1157;TUPIGNY;2;0
1158;UGNY-LE-GAY;2;0
1159;URCEL;2;0
1160;URVILLERS;2;0
1161;VADENCOURT;2;0
1162;VAILLY-SUR-AISNE;2;0
1163;LA VALLEE-AU-BLE;2;0
1164;LA VALLEE-MULATRE;2;0
1165;VARISCOURT;2;0
1166;VASSENS;2;0
1167;VASSENY;2;0
1168;VASSOGNE;2;0
1169;VAUCELLES-ET-BEFFECOURT;2;0
1170;VAUDESSON;2;0
1171;VAUXAILLON;2;0
1172;VAUX-ANDIGNY;2;0
1173;VAUXBUIN;2;0
1174;VAUXCERE;2;0
1175;VAUX-EN-VERMANDOIS;2;0
1176;VAUXREZIS;2;0
1177;VAUXTIN;2;0
1178;VENDELLES;2;0
1179;VENDEUIL;2;0
1180;VENDHUILE;2;0
1181;VENDIERES;2;0
1182;VENDRESSE-BEAULNE;2;0
1183;VENEROLLES;2;0
1184;VENIZEL;2;0
1185;VERDILLY;2;0
1186;LE VERGUIER;2;0
1187;VERMAND;2;0
1188;VERNEUIL-SOUS-COUCY;2;0
1189;VERNEUIL-SUR-SERRE;2;0
1190;VERSIGNY;2;0
1191;VERVINS;2;0
1192;VESLES-ET-CAUMONT;2;0
1193;VESLUD;2;0
1194;VEUILLY-LA-POTERIE;2;0
1195;VEZAPONIN;2;0
1196;VEZILLY;2;0
1197;VICHEL-NANTEUIL;2;0
1198;VIC-SUR-AISNE;2;0
1199;VIEL-ARCY;2;0
1200;VIELS-MAISONS;2;0
1201;VIERZY;2;0
1202;VIFFORT;2;0
1203;VIGNEUX-HOCQUET;2;0
1204;LA VILLE-AUX-BOIS-LES-DIZY;2;0
1205;LA VILLE-AUX-BOIS-LES-PONTAVERT;2;0
1206;VILLEMONTOIRE;2;0
1207;VILLENEUVE-SAINT-GERMAIN;2;0
1208;VILLENEUVE-SUR-FERE;2;0
1209;VILLEQUIER-AUMONT;2;0
1210;VILLERET;2;0
1211;VILLERS-AGRON-AIGUIZY;2;0
1212;VILLERS-COTTERETS;2;0
1213;VILLERS-EN-PRAYERES;2;0
1214;VILLERS-HELON;2;0
1215;VILLERS-LE-SEC;2;0
1216;VILLERS-LES-GUISE;2;0
1217;VILLERS-SAINT-CHRISTOPHE;2;0
1218;VILLERS-SUR-FERE;2;0
1219;VILLE-SAVOYE;2;0
1220;VILLIERS-SAINT-DENIS;2;0
1221;VINCY-REUIL-ET-MAGNY;2;0
1222;VIRY-NOUREUIL;2;0
1223;VIVAISE;2;0
1224;VIVIERES;2;0
1225;VOHARIES;2;0
1226;VORGES;2;0
1227;VOULPAIX;2;0
1228;VOYENNE;2;0
1229;VREGNY;2;0
1230;VUILLERY;2;0
1231;WASSIGNY;2;0
1232;WATIGNY;2;0
1233;WIEGE-FATY;2;0
1234;WIMY;2;0
1235;WISSIGNICOURT;2;0
1236;ABREST;3;0
1237;AGONGES;3;0
1238;AINAY-LE-CHATEAU;3;0
1239;ANDELAROCHE;3;0
1240;ARCHIGNAT;3;0
1241;ARFEUILLES;3;0
1242;ARPHEUILLES-SAINT-PRIEST;3;0
1243;ARRONNES;3;0
1244;AUBIGNY;3;0
1245;AUDES;3;0
1246;AUROUER;3;0
1247;AUTRY-ISSARDS;3;0
1248;AVERMES;3;0
1249;AVRILLY;3;0
1250;BAGNEUX;3;0
1251;BARBERIER;3;0
1252;BARRAIS-BUSSOLLES;3;0
1253;BAYET;3;0
1254;BEAULON;3;0
1255;BEAUNE-D'ALLIER;3;0
1256;BEGUES;3;0
1257;BELLENAVES;3;0
1258;BELLERIVE-SUR-ALLIER;3;0
1259;BERT;3;0
1260;BESSAY-SUR-ALLIER;3;0
1261;BESSON;3;0
1262;BEZENET;3;0
1263;BILLEZOIS;3;0
1264;BILLY CAV;3;0
1265;BIOZAT;3;0
1266;BIZENEUILLE;3;0
1267;BLOMARD;3;0
1268;BOST CAV;3;0
1269;BOUCE;3;0
1270;LE BOUCHAUD;3;0
1271;BOURBON-L'ARCHAMBAULT;3;0
1272;BRAIZE;3;0
1273;BRANSAT;3;0
1274;BRESNAY;3;0
1275;BRESSOLLES;3;0
1276;LE BRETHON;3;0
1277;LE BREUIL;3;0
1278;BROUT-VERNET;3;0
1279;BRUGHEAS;3;0
1280;BUSSET;3;0
1281;BUXIERES-LES-MINES;3;0
1282;LA CELLE;3;0
1283;CERILLY;3;0
1284;CESSET;3;0
1285;LA CHABANNE;3;0
1286;CHAMBERAT;3;0
1287;CHAMBLET;3;0
1288;CHANTELLE;3;0
1289;CHAPEAU;3;0
1290;LA CHAPELAUDE;3;0
1291;LA CHAPELLE;3;0
1292;LA CHAPELLE-AUX-CHASSES;3;0
1293;CHAPPES;3;0
1294;CHAREIL-CINTRAT;3;0
1295;CHARMEIL;3;0
1296;CHARMES;3;0
1297;CHARROUX;3;0
1298;CHASSENARD;3;0
1299;CHATEAU-SUR-ALLIER;3;0
1300;CHATEL-DE-NEUVRE;3;0
1301;CHATEL-MONTAGNE;3;0
1302;CHATELPERRON;3;0
1303;CHATELUS;3;0
1304;CHATILLON;3;0
1305;CHAVENON;3;0
1306;CHAVROCHES;3;0
1307;CHAZEMAIS;3;0
1308;CHEMILLY;3;0
1309;CHEVAGNES;3;0
1310;CHEZELLE;3;0
1311;CHEZY;3;0
1312;CHIRAT-L'EGLISE;3;0
1313;CHOUVIGNY;3;0
1314;CINDRE;3;0
1315;COGNAT-LYONNE;3;0
1316;COLOMBIER;3;0
1317;COMMENTRY;3;0
1318;CONTIGNY;3;0
1319;COSNE-D'ALLIER;3;0
1320;COULANDON;3;0
1321;COULANGES;3;0
1322;COULEUVRE;3;0
1323;COURCAIS;3;0
1324;COUTANSOUZE;3;0
1325;COUZON;3;0
1326;CRECHY;3;0
1327;CRESSANGES;3;0
1328;CREUZIER-LE-NEUF;3;0
1329;CREUZIER-LE-VIEUX;3;0
1330;CUSSET;3;0
1331;DENEUILLE-LES-CHANTELLE;3;0
1332;DENEUILLE-LES-MINES;3;0
1333;DESERTINES;3;0
1334;DEUX-CHAISES;3;0
1335;DIOU;3;0
1336;DOMERAT;3;0
1337;DOMPIERRE-SUR-BESBRE;3;0
1338;LE DONJON;3;0
1339;DOYET;3;0
1340;DROITURIER;3;0
1341;DURDAT-LAREQUILLE;3;0
1342;EBREUIL;3;0
1343;ECHASSIERES;3;0
1344;ESCUROLLES;3;0
1345;ESPINASSE-VOZELLE;3;0
1346;ESTIVAREILLES;3;0
1347;ETROUSSAT;3;0
1348;FERRIERES-SUR-SICHON;3;0
1349;LA FERTE-HAUTERIVE;3;0
1350;FLEURIEL;3;0
1351;FOURILLES;3;0
1352;FRANCHESSE;3;0
1353;GANNAT;3;0
1354;GANNAY-SUR-LOIRE;3;0
1355;GARNAT-SUR-ENGIEVRE;3;0
1356;GENNETINES;3;0
1357;GIPCY;3;0
1358;GIVARLAIS;3;0
1359;GOUISE;3;0
1360;LA GUILLERMIE;3;0
1361;HAUTERIVE;3;0
1362;HERISSON;3;0
1363;HURIEL;3;0
1364;HYDS;3;0
1365;ISLE-ET-BARDAIS;3;0
1366;ISSERPENT;3;0
1367;JALIGNY-SUR-BESBRE;3;0
1368;JENZAT;3;0
1369;LAFELINE;3;0
1370;LALIZOLLE;3;0
1371;LAMAIDS;3;0
1372;LANGY;3;0
1373;LAPALISSE;3;0
1374;LAPRUGNE;3;0
1375;LAVAULT-SAINTE-ANNE;3;0
1376;LAVOINE;3;0
1377;LENAX;3;0
1378;LETELON;3;0
1379;LIERNOLLES;3;0
1380;LIGNEROLLES;3;0
1381;LIMOISE;3;0
1382;LODDES;3;0
1383;LORIGES;3;0
1384;LOUCHY-MONTFAND;3;0
1385;LOUROUX-BOURBONNAIS;3;0
1386;LOUROUX-DE-BEAUNE;3;0
1387;LOUROUX-DE-BOUBLE;3;0
1388;LOUROUX-HODEMENT;3;0
1389;LUNEAU;3;0
1390;LURCY-LEVIS;3;0
1391;LUSIGNY;3;0
1392;MAGNET;3;0
1393;MAILLET;3;0
1394;MALICORNE;3;0
1395;MARCENAT;3;0
1396;MARCILLAT-EN-COMBRAILLE;3;0
1397;MARIGNY;3;0
1398;MARIOL;3;0
1399;LE MAYET-D'ECOLE;3;0
1400;LE MAYET-DE-MONTAGNE;3;0
1401;MAZERIER;3;0
1402;MAZIRAT;3;0
1403;MEAULNE;3;0
1404;MEILLARD;3;0
1405;MEILLERS;3;0
1406;MERCY;3;0
1407;MESPLES;3;0
1408;MOLINET;3;0
1409;MOLLES;3;0
1410;MONESTIER;3;0
1411;MONETAY-SUR-ALLIER;3;0
1412;MONETAY-SUR-LOIRE;3;0
1413;MONTAIGUET-EN-FOREZ;3;0
1414;MONTAIGU-LE-BLIN;3;0
1415;MONTBEUGNY;3;0
1416;MONTCOMBROUX-LES-MINES;3;0
1417;MONTEIGNET-SUR-L'ANDELOT;3;0
1418;LE MONTET;3;0
1419;MONTILLY;3;0
1420;MONTLUCON;3;0
1421;MONTMARAULT;3;0
1422;MONTOLDRE;3;0
1423;MONTORD;3;0
1424;MONTVICQ;3;0
1425;MOULINS;3;0
1426;MURAT;3;0
1427;NADES;3;0
1428;NASSIGNY;3;0
1429;NAVES;3;0
1430;NERIS-LES-BAINS;3;0
1431;NEUILLY-EN-DONJON;3;0
1432;NEUILLY-LE-REAL;3;0
1433;NEURE;3;0
1434;NEUVY;3;0
1435;NIZEROLLES;3;0
1436;NOYANT-D'ALLIER;3;0
1437;PARAY-LE-FRESIL;3;0
1438;PARAY-SOUS-BRIAILLES;3;0
1439;PERIGNY;3;0
1440;LA PETITE-MARCHE;3;0
1441;PIERREFITTE-SUR-LOIRE;3;0
1442;LE PIN;3;0
1443;POEZAT;3;0
1444;POUZY-MESANGY;3;0
1445;PREMILHAT;3;0
1446;QUINSSAINES;3;0
1447;REUGNY;3;0
1448;ROCLES;3;0
1449;RONGERES;3;0
1450;RONNET;3;0
1451;SAINT-ANGEL;3;0
1452;SAINT-AUBIN-LE-MONIAL;3;0
1453;SAINT-BONNET-DE-FOUR;3;0
1454;SAINT-BONNET-DE-ROCHEFORT;3;0
1455;SAINT-BONNET-TRONCAIS;3;0
1456;SAINT-CAPRAIS;3;0
1457;SAINT-CHRISTOPHE;3;0
1458;SAINT-CLEMENT;3;0
1459;SAINT-DESIRE;3;0
1460;SAINT-DIDIER-EN-DONJON;3;0
1461;SAINT-DIDIER-LA-FORET;3;0
1462;SAINT-ELOY-D'ALLIER;3;0
1463;SAINT-ENNEMOND;3;0
1464;SAINTE-THERENCE;3;0
1465;SAINT-ETIENNE-DE-VICQ;3;0
1466;SAINT-FARGEOL;3;0
1467;SAINT-FELIX;3;0
1468;SAINT-GENEST;3;0
1469;SAINT-GERAND-DE-VAUX;3;0
1470;SAINT-GERAND-LE-PUY;3;0
1471;SAINT-GERMAIN-DE-SALLES;3;0
1472;SAINT-GERMAIN-DES-FOSSES;3;0
1473;SAINT-HILAIRE;3;0
1474;SAINT-LEGER-SUR-VOUZANCE;3;0
1475;SAINT-LEON;3;0
1476;SAINT-LEOPARDIN-D'AUGY;3;0
1477;SAINT-LOUP;3;0
1478;SAINT-MARCEL-EN-MARCILLAT;3;0
1479;SAINT-MARCEL-EN-MURAT;3;0
1480;SAINT-MARTIN-DES-LAIS;3;0
1481;SAINT-MARTINIEN;3;0
1482;SAINT-MENOUX;3;0
1483;SAINT-NICOLAS-DES-BIEFS;3;0
1484;SAINT-PALAIS;3;0
1485;SAINT-PIERRE-LAVAL;4;0
1486;SAINT-PLAISIR;3;0
1487;SAINT-PONT;3;0
1488;SAINT-POURCAIN-SUR-BESBRE;3;0
1489;SAINT-POURCAIN-SUR-SIOULE;3;0
1490;SAINT-PRIEST-D'ANDELOT;3;0
1491;SAINT-PRIEST-EN-MURAT;3;0
1492;SAINT-PRIX;3;0
1493;SAINT-REMY-EN-ROLLAT;3;0
1494;SAINT-SAUVIER;3;0
1495;SAINT-SORNIN;3;0
1496;SAINT-VICTOR;3;0
1497;SAINT-VOIR;3;0
1498;SAINT-YORRE;3;0
1499;SALIGNY-SUR-ROUDON;3;0
1500;SANSSAT;3;0
1501;SAULCET;3;0
1502;SAULZET;3;0
1503;SAUVAGNY;3;0
1504;SAZERET;3;0
1505;SERBANNES;3;0
1506;SERVILLY;3;0
1507;SEUILLET;3;0
1508;SORBIER;3;0
1509;SOUVIGNY;3;0
1510;SUSSAT;3;0
1511;TARGET;3;0
1512;TAXAT-SENAT;3;0
1513;TEILLET-ARGENTY;3;0
1514;TERJAT;3;0
1515;LE THEIL;3;0
1516;THENEUILLE;3;0
1517;THIEL-SUR-ACOLIN;3;0
1518;THIONNE;3;0
1519;TORTEZAIS;3;0
1520;TOULON-SUR-ALLIER;3;0
1521;TREBAN;3;0
1522;TREIGNAT;3;0
1523;TRETEAU;3;0
1524;TREVOL;3;0
1525;TREZELLES;3;0
1526;TRONGET;3;0
1527;URCAY;3;0
1528;USSEL-D'ALLIER;3;0
1529;VALIGNAT;3;0
1530;VALIGNY;3;0
1531;VALLON-EN-SULLY;3;0
1532;VARENNES-SUR-ALLIER;3;0
1533;VARENNES-SUR-TECHE;3;0
1534;VAUMAS;3;0
1535;VAUX;3;0
1536;VEAUCE;3;0
1537;VENAS;3;0
1538;VENDAT;3;0
1539;VERNEIX;3;0
1540;LE VERNET;3;0
1541;VERNEUIL-EN-BOURBONNAIS;3;0
1542;VERNUSSE;3;0
1543;LE VEURDRE;3;0
1544;VICHY;3;0
1545;VICQ;3;0
1546;VIEURE;3;0
1547;LE VILHAIN;3;0
1548;VILLEBRET;3;0
1549;VILLEFRANCHE-D'ALLIER;3;0
1550;VILLENEUVE-SUR-ALLIER;3;0
1551;VIPLAIX;3;0
1552;VITRAY;3;0
1553;VOUSSAC;3;0
1554;YGRANDE;3;0
1555;YZEURE;3;0
1556;AIGLUN;4;0
1557;ALLEMAGNE-EN-PROVENCE;4;0
1558;ALLONS;4;0
1559;ALLOS;4;0
1560;ANGLES;4;0
1561;ANNOT;4;0
1562;ARCHAIL;4;0
1563;AUBENAS-LES-ALPES;4;0
1564;AUBIGNOSC;4;0
1565;AUTHON;4;0
1566;AUZET;4;0
1567;BANON;4;0
1568;BARCELONNETTE;4;0
1569;BARLES;4;0
1570;BARRAS;4;0
1571;BARREME;4;0
1572;BAYONS;4;0
1573;BEAUJEU;4;0
1574;BEAUVEZER;4;0
1575;BELLAFFAIRE;4;0
1576;BEVONS;4;0
1577;BEYNES;4;0
1578;BLIEUX;4;0
1579;BRAS-D'ASSE;4;0
1580;BRAUX;4;0
1581;LA BREOLE;4;0
1582;LA BRILLANNE;4;0
1583;BRUNET;4;0
1584;LE BRUSQUET;4;0
1585;LE CAIRE;4;0
1586;CASTELLANE;4;0
1587;LE CASTELLARD-MELAN;4;0
1588;LE CASTELLET;4;0
1589;CASTELLET-LES-SAUSSES;4;0
1590;CERESTE;4;0
1591;LE CHAFFAUT-SAINT-JURSON;4;0
1592;CHAMPTERCIER;4;0
1593;CHATEAU-ARNOUX-SAINT-AUBAN;4;0
1594;CHATEAUFORT;4;0
1595;CHATEAUNEUF-MIRAVAIL;4;0
1596;CHATEAUNEUF-VAL-SAINT-DONAT;4;0
1597;CHATEAUREDON;4;0
1598;CHAUDON-NORANTE;4;0
1599;CLAMENSANE;4;0
1600;CLARET;5;0
1601;CLUMANC;4;0
1602;COLMARS;4;0
1603;LA CONDAMINE-CHATELARD;4;0
1604;CORBIERES;4;0
1605;CRUIS;4;0
1606;CURBANS;5;0
1607;CUREL;4;0
1608;DAUPHIN;4;0
1609;DEMANDOLX;4;0
1610;DIGNE-LES-BAINS;4;0
1611;DRAIX;4;0
1612;ENCHASTRAYES;4;0
1613;ENTRAGES;4;0
1614;ENTREPIERRES;4;0
1615;ENTREVAUX;4;0
1616;ENTREVENNES;4;0
1617;L'ESCALE;4;0
1618;ESPARRON-DE-VERDON;4;0
1619;ESTOUBLON;4;0
1620;FAUCON-DE-BARCELONNETTE;4;0
1621;FAUCON-DU-CAIRE;4;0
1622;FONTIENNE;4;0
1623;FORCALQUIER;4;0
1624;LE FUGERET;4;0
1625;GANAGOBIE;4;0
1626;LA GARDE;4;0
1627;GIGORS;4;0
1628;GREOUX-LES-BAINS;4;0
1629;HAUTES-DUYES;4;0
1630;L'HOSPITALET;4;0
1631;JAUSIERS;4;0
1632;LA JAVIE;4;0
1633;LAMBRUISSE;4;0
1634;LARCHE;4;0
1635;LARDIERS;4;0
1636;LE LAUZET-UBAYE;4;0
1637;LIMANS;4;0
1638;LURS;4;0
1639;MAJASTRES;4;0
1640;MALIJAI;4;0
1641;MALLEFOUGASSE-AUGES;4;0
1642;MALLEMOISSON;4;0
1643;MANE;4;0
1644;MANOSQUE;4;0
1645;MARCOUX;4;0
1646;MEAILLES;4;0
1647;LES MEES;4;0
1648;MELVE;4;0
1649;MEOLANS-REVEL;4;0
1650;MEYRONNES;4;0
1651;MEZEL;4;0
1652;MIRABEAU;4;0
1653;MISON;4;0
1654;MONTAGNAC-MONTPEZAT;4;0
1655;MONTCLAR;4;0
1656;MONTFORT;4;0
1657;MONTFURON;4;0
1658;MONTJUSTIN;4;0
1659;MONTLAUX;4;0
1660;MONTSALIER;4;0
1661;MORIEZ;4;0
